au2001,property_type,#bedrooms,quarter,rent_count,rent_mean,rent_geo_mean,au_name,territory,region,rental_area
576902,House,4,2019-06-01,,,,Kilbirnie West,Wellington City,Wellington,Hataitai
576902,House,5+,2019-06-01,,,,Kilbirnie West,Wellington City,Wellington,Hataitai
576902,Room or Boarding House,1,2019-06-01,,,,Kilbirnie West,Wellington City,Wellington,Hataitai
577000,Flat or Apartment,1,2019-03-01,6.0,385.0,383.0,Lyall Bay,Wellington City,Wellington,Kilbirnie/Lyall Bay
577000,Flat or Apartment,2,2019-03-01,,,,Lyall Bay,Wellington City,Wellington,Kilbirnie/Lyall Bay
577000,Flat or Apartment,3,2019-03-01,,,,Lyall Bay,Wellington City,Wellington,Kilbirnie/Lyall Bay
577000,Flat or Apartment,4,2019-03-01,,,,Lyall Bay,Wellington City,Wellington,Kilbirnie/Lyall Bay
577000,House,1,2019-03-01,,,,Lyall Bay,Wellington City,Wellington,Kilbirnie/Lyall Bay
577000,House,2,2019-03-01,,,,Lyall Bay,Wellington City,Wellington,Kilbirnie/Lyall Bay
577000,House,3,2019-03-01,9.0,728.0,725.0,Lyall Bay,Wellington City,Wellington,Kilbirnie/Lyall Bay
577000,House,4,2019-03-01,,,,Lyall Bay,Wellington City,Wellington,Kilbirnie/Lyall Bay
577000,House,5+,2019-03-01,,,,Lyall Bay,Wellington City,Wellington,Kilbirnie/Lyall Bay
577000,Room or Boarding House,1,2019-03-01,,,,Lyall Bay,Wellington City,Wellington,Kilbirnie/Lyall Bay
577000,Flat or Apartment,1,2019-06-01,,,,Lyall Bay,Wellington City,Wellington,Kilbirnie/Lyall Bay
577000,Flat or Apartment,2,2019-06-01,11.0,469.0,467.0,Lyall Bay,Wellington City,Wellington,Kilbirnie/Lyall Bay
577000,Flat or Apartment,3,2019-06-01,,,,Lyall Bay,Wellington City,Wellington,Kilbirnie/Lyall Bay
577000,Flat or Apartment,4,2019-06-01,,,,Lyall Bay,Wellington City,Wellington,Kilbirnie/Lyall Bay
577000,House,1,2019-06-01,,,,Lyall Bay,Wellington City,Wellington,Kilbirnie/Lyall Bay
577000,House,2,2019-06-01,6.0,558.0,533.0,Lyall Bay,Wellington City,Wellington,Kilbirnie/Lyall Bay
577000,House,3,2019-06-01,7.0,595.0,588.0,Lyall Bay,Wellington City,Wellington,Kilbirnie/Lyall Bay
577000,House,4,2019-06-01,,,,Lyall Bay,Wellington City,Wellington,Kilbirnie/Lyall Bay
577000,House,5+,2019-06-01,,,,Lyall Bay,Wellington City,Wellington,Kilbirnie/Lyall Bay
577000,Room or Boarding House,1,2019-06-01,,,,Lyall Bay,Wellington City,Wellington,Kilbirnie/Lyall Bay
577100,Flat or Apartment,1,2019-03-01,,,,Strathmore Park,Wellington City,Wellington,Miramar/Strathmore
577100,Flat or Apartment,2,2019-03-01,,,,Strathmore Park,Wellington City,Wellington,Miramar/Strathmore
577100,Flat or Apartment,3,2019-03-01,,,,Strathmore Park,Wellington City,Wellington,Miramar/Strathmore
577100,House,1,2019-03-01,,,,Strathmore Park,Wellington City,Wellington,Miramar/Strathmore
577100,House,2,2019-03-01,,,,Strathmore Park,Wellington City,Wellington,Miramar/Strathmore
577100,House,3,2019-03-01,14.0,625.0,599.0,Strathmore Park,Wellington City,Wellington,Miramar/Strathmore
577100,House,4,2019-03-01,,,,Strathmore Park,Wellington City,Wellington,Miramar/Strathmore
577100,House,5+,2019-03-01,,,,Strathmore Park,Wellington City,Wellington,Miramar/Strathmore
577100,Flat or Apartment,1,2019-06-01,,,,Strathmore Park,Wellington City,Wellington,Miramar/Strathmore
577100,Flat or Apartment,2,2019-06-01,,,,Strathmore Park,Wellington City,Wellington,Miramar/Strathmore
577100,Flat or Apartment,3,2019-06-01,,,,Strathmore Park,Wellington City,Wellington,Miramar/Strathmore
577100,House,1,2019-06-01,,,,Strathmore Park,Wellington City,Wellington,Miramar/Strathmore
577100,House,2,2019-06-01,,,,Strathmore Park,Wellington City,Wellington,Miramar/Strathmore
577100,House,3,2019-06-01,9.0,684.0,668.0,Strathmore Park,Wellington City,Wellington,Miramar/Strathmore
577100,House,4,2019-06-01,6.0,713.0,628.0,Strathmore Park,Wellington City,Wellington,Miramar/Strathmore
577100,House,5+,2019-06-01,,,,Strathmore Park,Wellington City,Wellington,Miramar/Strathmore
577200,Flat or Apartment,1,2019-03-01,,,,Miramar South,Wellington City,Wellington,Miramar/Strathmore
577200,Flat or Apartment,2,2019-03-01,,,,Miramar South,Wellington City,Wellington,Miramar/Strathmore
577200,Flat or Apartment,3,2019-03-01,,,,Miramar South,Wellington City,Wellington,Miramar/Strathmore
577200,House,1,2019-03-01,,,,Miramar South,Wellington City,Wellington,Miramar/Strathmore
577200,House,2,2019-03-01,,,,Miramar South,Wellington City,Wellington,Miramar/Strathmore
577200,House,3,2019-03-01,20.0,644.0,628.0,Miramar South,Wellington City,Wellington,Miramar/Strathmore
577200,House,4,2019-03-01,,,,Miramar South,Wellington City,Wellington,Miramar/Strathmore
577200,House,5+,2019-03-01,,,,Miramar South,Wellington City,Wellington,Miramar/Strathmore
577200,Room or Boarding House,1,2019-03-01,,,,Miramar South,Wellington City,Wellington,Miramar/Strathmore
577200,Flat or Apartment,1,2019-06-01,,,,Miramar South,Wellington City,Wellington,Miramar/Strathmore
577200,Flat or Apartment,2,2019-06-01,,,,Miramar South,Wellington City,Wellington,Miramar/Strathmore
577200,Flat or Apartment,3,2019-06-01,,,,Miramar South,Wellington City,Wellington,Miramar/Strathmore
577200,House,1,2019-06-01,,,,Miramar South,Wellington City,Wellington,Miramar/Strathmore
577200,House,2,2019-06-01,,,,Miramar South,Wellington City,Wellington,Miramar/Strathmore
577200,House,3,2019-06-01,13.0,689.0,685.0,Miramar South,Wellington City,Wellington,Miramar/Strathmore
577200,House,4,2019-06-01,6.0,747.0,741.0,Miramar South,Wellington City,Wellington,Miramar/Strathmore
577200,House,5+,2019-06-01,,,,Miramar South,Wellington City,Wellington,Miramar/Strathmore
577200,Room or Boarding House,1,2019-06-01,,,,Miramar South,Wellington City,Wellington,Miramar/Strathmore
577300,Flat or Apartment,1,2019-03-01,7.0,436.0,429.0,Miramar North,Wellington City,Wellington,Miramar/Strathmore
577300,Flat or Apartment,2,2019-03-01,9.0,498.0,488.0,Miramar North,Wellington City,Wellington,Miramar/Strathmore
577300,Flat or Apartment,3,2019-03-01,,,,Miramar North,Wellington City,Wellington,Miramar/Strathmore
577300,Flat or Apartment,4,2019-03-01,,,,Miramar North,Wellington City,Wellington,Miramar/Strathmore
577300,House,1,2019-03-01,,,,Miramar North,Wellington City,Wellington,Miramar/Strathmore
577300,House,2,2019-03-01,7.0,487.0,405.0,Miramar North,Wellington City,Wellington,Miramar/Strathmore
577300,House,3,2019-03-01,10.0,570.0,555.0,Miramar North,Wellington City,Wellington,Miramar/Strathmore
577300,House,4,2019-03-01,,,,Miramar North,Wellington City,Wellington,Miramar/Strathmore
577300,House,5+,2019-03-01,,,,Miramar North,Wellington City,Wellington,Miramar/Strathmore
577300,Flat or Apartment,1,2019-06-01,,,,Miramar North,Wellington City,Wellington,Miramar/Strathmore
577300,Flat or Apartment,2,2019-06-01,6.0,470.0,466.0,Miramar North,Wellington City,Wellington,Miramar/Strathmore
577300,Flat or Apartment,3,2019-06-01,,,,Miramar North,Wellington City,Wellington,Miramar/Strathmore
577300,Flat or Apartment,4,2019-06-01,,,,Miramar North,Wellington City,Wellington,Miramar/Strathmore
577300,House,1,2019-06-01,,,,Miramar North,Wellington City,Wellington,Miramar/Strathmore
577300,House,2,2019-06-01,11.0,534.0,525.0,Miramar North,Wellington City,Wellington,Miramar/Strathmore
577300,House,3,2019-06-01,8.0,678.0,674.0,Miramar North,Wellington City,Wellington,Miramar/Strathmore
577300,House,4,2019-06-01,5.0,755.0,742.0,Miramar North,Wellington City,Wellington,Miramar/Strathmore
577300,House,5+,2019-06-01,,,,Miramar North,Wellington City,Wellington,Miramar/Strathmore
577400,Flat or Apartment,1,2019-03-01,,,,Karaka Bay-Worser Bay,Wellington City,Wellington,Oriental Bay/Seatoun
577400,Flat or Apartment,2,2019-03-01,,,,Karaka Bay-Worser Bay,Wellington City,Wellington,Oriental Bay/Seatoun
577400,Flat or Apartment,3,2019-03-01,,,,Karaka Bay-Worser Bay,Wellington City,Wellington,Oriental Bay/Seatoun
577400,House,2,2019-03-01,,,,Karaka Bay-Worser Bay,Wellington City,Wellington,Oriental Bay/Seatoun
577400,House,3,2019-03-01,,,,Karaka Bay-Worser Bay,Wellington City,Wellington,Oriental Bay/Seatoun
577400,House,4,2019-03-01,,,,Karaka Bay-Worser Bay,Wellington City,Wellington,Oriental Bay/Seatoun
577400,Flat or Apartment,1,2019-06-01,5.0,453.0,448.0,Karaka Bay-Worser Bay,Wellington City,Wellington,Oriental Bay/Seatoun
577400,Flat or Apartment,2,2019-06-01,,,,Karaka Bay-Worser Bay,Wellington City,Wellington,Oriental Bay/Seatoun
577400,Flat or Apartment,3,2019-06-01,,,,Karaka Bay-Worser Bay,Wellington City,Wellington,Oriental Bay/Seatoun
577400,House,2,2019-06-01,,,,Karaka Bay-Worser Bay,Wellington City,Wellington,Oriental Bay/Seatoun
577400,House,3,2019-06-01,,,,Karaka Bay-Worser Bay,Wellington City,Wellington,Oriental Bay/Seatoun
577400,House,4,2019-06-01,,,,Karaka Bay-Worser Bay,Wellington City,Wellington,Oriental Bay/Seatoun
577500,Flat or Apartment,1,2019-03-01,,,,Seatoun,Wellington City,Wellington,Oriental Bay/Seatoun
577500,Flat or Apartment,2,2019-03-01,,,,Seatoun,Wellington City,Wellington,Oriental Bay/Seatoun
577500,Flat or Apartment,3,2019-03-01,,,,Seatoun,Wellington City,Wellington,Oriental Bay/Seatoun
577500,House,1,2019-03-01,,,,Seatoun,Wellington City,Wellington,Oriental Bay/Seatoun
577500,House,2,2019-03-01,,,,Seatoun,Wellington City,Wellington,Oriental Bay/Seatoun
577500,House,3,2019-03-01,5.0,706.0,699.0,Seatoun,Wellington City,Wellington,Oriental Bay/Seatoun
577500,House,4,2019-03-01,,,,Seatoun,Wellington City,Wellington,Oriental Bay/Seatoun
577500,Flat or Apartment,1,2019-06-01,,,,Seatoun,Wellington City,Wellington,Oriental Bay/Seatoun
577500,Flat or Apartment,2,2019-06-01,,,,Seatoun,Wellington City,Wellington,Oriental Bay/Seatoun
577500,Flat or Apartment,3,2019-06-01,,,,Seatoun,Wellington City,Wellington,Oriental Bay/Seatoun
577500,House,1,2019-06-01,,,,Seatoun,Wellington City,Wellington,Oriental Bay/Seatoun
577500,House,2,2019-06-01,,,,Seatoun,Wellington City,Wellington,Oriental Bay/Seatoun
577500,House,3,2019-06-01,,,,Seatoun,Wellington City,Wellington,Oriental Bay/Seatoun
577500,House,4,2019-06-01,,,,Seatoun,Wellington City,Wellington,Oriental Bay/Seatoun
577600,Flat or Apartment,1,2019-03-01,,,,Maupuia,Wellington City,Wellington,Miramar/Strathmore
577600,Flat or Apartment,2,2019-03-01,,,,Maupuia,Wellington City,Wellington,Miramar/Strathmore
577600,Flat or Apartment,3,2019-03-01,,,,Maupuia,Wellington City,Wellington,Miramar/Strathmore
577600,House,1,2019-03-01,,,,Maupuia,Wellington City,Wellington,Miramar/Strathmore
577600,House,2,2019-03-01,,,,Maupuia,Wellington City,Wellington,Miramar/Strathmore
577600,House,3,2019-03-01,9.0,698.0,691.0,Maupuia,Wellington City,Wellington,Miramar/Strathmore
577600,House,4,2019-03-01,,,,Maupuia,Wellington City,Wellington,Miramar/Strathmore
577600,House,5+,2019-03-01,,,,Maupuia,Wellington City,Wellington,Miramar/Strathmore
577600,Flat or Apartment,1,2019-06-01,,,,Maupuia,Wellington City,Wellington,Miramar/Strathmore
577600,Flat or Apartment,2,2019-06-01,7.0,503.0,494.0,Maupuia,Wellington City,Wellington,Miramar/Strathmore
577600,Flat or Apartment,3,2019-06-01,,,,Maupuia,Wellington City,Wellington,Miramar/Strathmore
577600,House,1,2019-06-01,,,,Maupuia,Wellington City,Wellington,Miramar/Strathmore
577600,House,2,2019-06-01,,,,Maupuia,Wellington City,Wellington,Miramar/Strathmore
577600,House,3,2019-06-01,8.0,668.0,659.0,Maupuia,Wellington City,Wellington,Miramar/Strathmore
577600,House,4,2019-06-01,,,,Maupuia,Wellington City,Wellington,Miramar/Strathmore
577600,House,5+,2019-06-01,,,,Maupuia,Wellington City,Wellington,Miramar/Strathmore
577700,House,2,2019-03-01,,,,Makara-Ohariu,Wellington City,Wellington,Karori South/Makara
577700,House,3,2019-03-01,,,,Makara-Ohariu,Wellington City,Wellington,Karori South/Makara
577700,House,4,2019-03-01,6.0,726.0,720.0,Makara-Ohariu,Wellington City,Wellington,Karori South/Makara
577700,House,5+,2019-03-01,,,,Makara-Ohariu,Wellington City,Wellington,Karori South/Makara
577700,House,2,2019-06-01,,,,Makara-Ohariu,Wellington City,Wellington,Karori South/Makara
577700,House,3,2019-06-01,5.0,633.0,632.0,Makara-Ohariu,Wellington City,Wellington,Karori South/Makara
577700,House,4,2019-06-01,,,,Makara-Ohariu,Wellington City,Wellington,Karori South/Makara
577700,House,5+,2019-06-01,,,,Makara-Ohariu,Wellington City,Wellington,Karori South/Makara
578301,House,3,2019-03-01,,,,Homebush-Te Ore Ore,Masterton District,Wellington,Masterton
578301,House,3,2019-06-01,,,,Homebush-Te Ore Ore,Masterton District,Wellington,Masterton
578302,House,2,2019-03-01,,,,Opaki-Fernridge,Masterton District,Wellington,Masterton
578302,House,3,2019-03-01,,,,Opaki-Fernridge,Masterton District,Wellington,Masterton
578302,House,4,2019-03-01,,,,Opaki-Fernridge,Masterton District,Wellington,Masterton
578302,House,2,2019-06-01,,,,Opaki-Fernridge,Masterton District,Wellington,Masterton
578302,House,3,2019-06-01,,,,Opaki-Fernridge,Masterton District,Wellington,Masterton
578302,House,4,2019-06-01,,,,Opaki-Fernridge,Masterton District,Wellington,Masterton
578401,House,2,2019-03-01,,,,Kopuaranga,Masterton District,Wellington,Masterton
578401,House,3,2019-03-01,,,,Kopuaranga,Masterton District,Wellington,Masterton
578401,House,4,2019-03-01,,,,Kopuaranga,Masterton District,Wellington,Masterton
578401,House,2,2019-06-01,,,,Kopuaranga,Masterton District,Wellington,Masterton
578401,House,3,2019-06-01,,,,Kopuaranga,Masterton District,Wellington,Masterton
578401,House,4,2019-06-01,,,,Kopuaranga,Masterton District,Wellington,Masterton
578402,House,2,2019-03-01,,,,Whareama,Masterton District,Wellington,Masterton
578402,House,3,2019-03-01,,,,Whareama,Masterton District,Wellington,Masterton
578402,House,4,2019-03-01,,,,Whareama,Masterton District,Wellington,Masterton
578402,House,2,2019-06-01,,,,Whareama,Masterton District,Wellington,Masterton
578402,House,3,2019-06-01,,,,Whareama,Masterton District,Wellington,Masterton
578402,House,4,2019-06-01,,,,Whareama,Masterton District,Wellington,Masterton
578600,Flat or Apartment,1,2019-03-01,,,,Masterton Central,Masterton District,Wellington,Masterton
578600,Flat or Apartment,2,2019-03-01,,,,Masterton Central,Masterton District,Wellington,Masterton
578600,Flat or Apartment,3,2019-03-01,,,,Masterton Central,Masterton District,Wellington,Masterton
578600,House,2,2019-03-01,,,,Masterton Central,Masterton District,Wellington,Masterton
578600,House,3,2019-03-01,,,,Masterton Central,Masterton District,Wellington,Masterton
578600,House,4,2019-03-01,,,,Masterton Central,Masterton District,Wellington,Masterton
578600,Flat or Apartment,1,2019-06-01,,,,Masterton Central,Masterton District,Wellington,Masterton
578600,Flat or Apartment,2,2019-06-01,,,,Masterton Central,Masterton District,Wellington,Masterton
578600,Flat or Apartment,3,2019-06-01,,,,Masterton Central,Masterton District,Wellington,Masterton
578600,House,2,2019-06-01,,,,Masterton Central,Masterton District,Wellington,Masterton
578600,House,3,2019-06-01,5.0,313.0,286.0,Masterton Central,Masterton District,Wellington,Masterton
578600,House,4,2019-06-01,,,,Masterton Central,Masterton District,Wellington,Masterton
578700,Flat or Apartment,1,2019-03-01,,,,Masterton West,Masterton District,Wellington,Masterton
578700,Flat or Apartment,2,2019-03-01,,,,Masterton West,Masterton District,Wellington,Masterton
578700,Flat or Apartment,3,2019-03-01,,,,Masterton West,Masterton District,Wellington,Masterton
578700,House,1,2019-03-01,,,,Masterton West,Masterton District,Wellington,Masterton
578700,House,2,2019-03-01,5.0,279.0,274.0,Masterton West,Masterton District,Wellington,Masterton
578700,House,3,2019-03-01,8.0,379.0,377.0,Masterton West,Masterton District,Wellington,Masterton
578700,House,4,2019-03-01,,,,Masterton West,Masterton District,Wellington,Masterton
578700,Flat or Apartment,1,2019-06-01,,,,Masterton West,Masterton District,Wellington,Masterton
578700,Flat or Apartment,2,2019-06-01,,,,Masterton West,Masterton District,Wellington,Masterton
578700,Flat or Apartment,3,2019-06-01,,,,Masterton West,Masterton District,Wellington,Masterton
578700,House,1,2019-06-01,,,,Masterton West,Masterton District,Wellington,Masterton
578700,House,2,2019-06-01,6.0,327.0,324.0,Masterton West,Masterton District,Wellington,Masterton
578700,House,3,2019-06-01,10.0,389.0,387.0,Masterton West,Masterton District,Wellington,Masterton
578700,House,4,2019-06-01,,,,Masterton West,Masterton District,Wellington,Masterton
578800,Flat or Apartment,1,2019-03-01,5.0,207.0,204.0,Masterton East,Masterton District,Wellington,Masterton
578800,Flat or Apartment,2,2019-03-01,6.0,236.0,231.0,Masterton East,Masterton District,Wellington,Masterton
578800,Flat or Apartment,3,2019-03-01,,,,Masterton East,Masterton District,Wellington,Masterton
578800,House,1,2019-03-01,,,,Masterton East,Masterton District,Wellington,Masterton
578800,House,2,2019-03-01,6.0,317.0,314.0,Masterton East,Masterton District,Wellington,Masterton
578800,House,3,2019-03-01,12.0,329.0,326.0,Masterton East,Masterton District,Wellington,Masterton
578800,House,4,2019-03-01,,,,Masterton East,Masterton District,Wellington,Masterton
578800,Flat or Apartment,1,2019-06-01,,,,Masterton East,Masterton District,Wellington,Masterton
578800,Flat or Apartment,2,2019-06-01,,,,Masterton East,Masterton District,Wellington,Masterton
578800,Flat or Apartment,3,2019-06-01,,,,Masterton East,Masterton District,Wellington,Masterton
578800,House,1,2019-06-01,,,,Masterton East,Masterton District,Wellington,Masterton
578800,House,2,2019-06-01,9.0,293.0,289.0,Masterton East,Masterton District,Wellington,Masterton
578800,House,3,2019-06-01,9.0,368.0,364.0,Masterton East,Masterton District,Wellington,Masterton
578800,House,4,2019-06-01,,,,Masterton East,Masterton District,Wellington,Masterton
578901,Flat or Apartment,1,2019-03-01,,,,Solway North,Masterton District,Wellington,Masterton
578901,Flat or Apartment,2,2019-03-01,,,,Solway North,Masterton District,Wellington,Masterton
578901,House,1,2019-03-01,,,,Solway North,Masterton District,Wellington,Masterton
578901,House,2,2019-03-01,,,,Solway North,Masterton District,Wellington,Masterton
578901,House,3,2019-03-01,11.0,350.0,348.0,Solway North,Masterton District,Wellington,Masterton
578901,House,4,2019-03-01,,,,Solway North,Masterton District,Wellington,Masterton
578901,Flat or Apartment,1,2019-06-01,,,,Solway North,Masterton District,Wellington,Masterton
578901,Flat or Apartment,2,2019-06-01,,,,Solway North,Masterton District,Wellington,Masterton
578901,House,1,2019-06-01,,,,Solway North,Masterton District,Wellington,Masterton
578901,House,2,2019-06-01,,,,Solway North,Masterton District,Wellington,Masterton
578901,House,3,2019-06-01,7.0,376.0,374.0,Solway North,Masterton District,Wellington,Masterton
578901,House,4,2019-06-01,,,,Solway North,Masterton District,Wellington,Masterton
578902,Flat or Apartment,1,2019-03-01,,,,Solway South,Masterton District,Wellington,Masterton
578902,Flat or Apartment,2,2019-03-01,,,,Solway South,Masterton District,Wellington,Masterton
578902,House,1,2019-03-01,,,,Solway South,Masterton District,Wellington,Masterton
578902,House,2,2019-03-01,,,,Solway South,Masterton District,Wellington,Masterton
578902,House,3,2019-03-01,18.0,375.0,373.0,Solway South,Masterton District,Wellington,Masterton
578902,House,4,2019-03-01,,,,Solway South,Masterton District,Wellington,Masterton
578902,House,5+,2019-03-01,,,,Solway South,Masterton District,Wellington,Masterton
578902,Room or Boarding House,1,2019-03-01,,,,Solway South,Masterton District,Wellington,Masterton
578902,Flat or Apartment,1,2019-06-01,,,,Solway South,Masterton District,Wellington,Masterton
578902,Flat or Apartment,2,2019-06-01,,,,Solway South,Masterton District,Wellington,Masterton
578902,House,1,2019-06-01,,,,Solway South,Masterton District,Wellington,Masterton
578902,House,2,2019-06-01,5.0,335.0,331.0,Solway South,Masterton District,Wellington,Masterton
