au2001,property_type,num_bedrooms,quarter,rent_count,rent_mean,rent_geo_mean,au_name,territory,region,rental_area
506613,House,4,2019-12-01,,,,Tauhoa-Puhoi,Rodney District,Auckland,Wellsford/Warkworth/Helensville
506613,House,5+,2019-12-01,,,,Tauhoa-Puhoi,Rodney District,Auckland,Wellsford/Warkworth/Helensville
506613,Flat or Apartment,1,2020-03-01,,,,Tauhoa-Puhoi,Rodney District,Auckland,Wellsford/Warkworth/Helensville
506613,Flat or Apartment,2,2020-03-01,,,,Tauhoa-Puhoi,Rodney District,Auckland,Wellsford/Warkworth/Helensville
506613,House,1,2020-03-01,,,,Tauhoa-Puhoi,Rodney District,Auckland,Wellsford/Warkworth/Helensville
506613,House,2,2020-03-01,,,,Tauhoa-Puhoi,Rodney District,Auckland,Wellsford/Warkworth/Helensville
506613,House,3,2020-03-01,,,,Tauhoa-Puhoi,Rodney District,Auckland,Wellsford/Warkworth/Helensville
506613,House,4,2020-03-01,,,,Tauhoa-Puhoi,Rodney District,Auckland,Wellsford/Warkworth/Helensville
506613,House,5+,2020-03-01,,,,Tauhoa-Puhoi,Rodney District,Auckland,Wellsford/Warkworth/Helensville
506614,Flat or Apartment,2,2019-12-01,,,,Tahekeroa,Rodney District,Auckland,Orewa/Whangaparaoa
506614,House,1,2019-12-01,,,,Tahekeroa,Rodney District,Auckland,Orewa/Whangaparaoa
506614,House,2,2019-12-01,,,,Tahekeroa,Rodney District,Auckland,Orewa/Whangaparaoa
506614,House,3,2019-12-01,9.0,605.0,590.0,Tahekeroa,Rodney District,Auckland,Orewa/Whangaparaoa
506614,House,4,2019-12-01,7.0,922.0,891.0,Tahekeroa,Rodney District,Auckland,Orewa/Whangaparaoa
506614,House,5+,2019-12-01,,,,Tahekeroa,Rodney District,Auckland,Orewa/Whangaparaoa
506614,Flat or Apartment,2,2020-03-01,,,,Tahekeroa,Rodney District,Auckland,Orewa/Whangaparaoa
506614,House,1,2020-03-01,,,,Tahekeroa,Rodney District,Auckland,Orewa/Whangaparaoa
506614,House,2,2020-03-01,10.0,480.0,477.0,Tahekeroa,Rodney District,Auckland,Orewa/Whangaparaoa
506614,House,3,2020-03-01,5.0,561.0,558.0,Tahekeroa,Rodney District,Auckland,Orewa/Whangaparaoa
506614,House,4,2020-03-01,,,,Tahekeroa,Rodney District,Auckland,Orewa/Whangaparaoa
506614,House,5+,2020-03-01,,,,Tahekeroa,Rodney District,Auckland,Orewa/Whangaparaoa
506615,Flat or Apartment,1,2019-12-01,,,,Cape Rodney,Rodney District,Auckland,Wellsford/Warkworth/Helensville
506615,Flat or Apartment,2,2019-12-01,,,,Cape Rodney,Rodney District,Auckland,Wellsford/Warkworth/Helensville
506615,Flat or Apartment,3,2019-12-01,,,,Cape Rodney,Rodney District,Auckland,Wellsford/Warkworth/Helensville
506615,Flat or Apartment,4,2019-12-01,,,,Cape Rodney,Rodney District,Auckland,Wellsford/Warkworth/Helensville
506615,House,1,2019-12-01,,,,Cape Rodney,Rodney District,Auckland,Wellsford/Warkworth/Helensville
506615,House,2,2019-12-01,5.0,462.0,460.0,Cape Rodney,Rodney District,Auckland,Wellsford/Warkworth/Helensville
506615,House,3,2019-12-01,17.0,503.0,491.0,Cape Rodney,Rodney District,Auckland,Wellsford/Warkworth/Helensville
506615,House,4,2019-12-01,8.0,609.0,582.0,Cape Rodney,Rodney District,Auckland,Wellsford/Warkworth/Helensville
506615,House,5+,2019-12-01,,,,Cape Rodney,Rodney District,Auckland,Wellsford/Warkworth/Helensville
506615,Flat or Apartment,1,2020-03-01,,,,Cape Rodney,Rodney District,Auckland,Wellsford/Warkworth/Helensville
506615,Flat or Apartment,2,2020-03-01,,,,Cape Rodney,Rodney District,Auckland,Wellsford/Warkworth/Helensville
506615,Flat or Apartment,3,2020-03-01,,,,Cape Rodney,Rodney District,Auckland,Wellsford/Warkworth/Helensville
506615,Flat or Apartment,4,2020-03-01,,,,Cape Rodney,Rodney District,Auckland,Wellsford/Warkworth/Helensville
506615,House,1,2020-03-01,,,,Cape Rodney,Rodney District,Auckland,Wellsford/Warkworth/Helensville
506615,House,2,2020-03-01,9.0,406.0,397.0,Cape Rodney,Rodney District,Auckland,Wellsford/Warkworth/Helensville
506615,House,3,2020-03-01,,,,Cape Rodney,Rodney District,Auckland,Wellsford/Warkworth/Helensville
506615,House,4,2020-03-01,7.0,609.0,589.0,Cape Rodney,Rodney District,Auckland,Wellsford/Warkworth/Helensville
506615,House,5+,2020-03-01,,,,Cape Rodney,Rodney District,Auckland,Wellsford/Warkworth/Helensville
506616,House,2,2019-12-01,,,,Matheson Bay,Rodney District,Auckland,Wellsford/Warkworth/Helensville
506616,House,3,2019-12-01,,,,Matheson Bay,Rodney District,Auckland,Wellsford/Warkworth/Helensville
506616,House,2,2020-03-01,,,,Matheson Bay,Rodney District,Auckland,Wellsford/Warkworth/Helensville
506616,House,3,2020-03-01,,,,Matheson Bay,Rodney District,Auckland,Wellsford/Warkworth/Helensville
506631,Flat or Apartment,1,2019-12-01,,,,Snells Beach,Rodney District,Auckland,Wellsford/Warkworth/Helensville
506631,Flat or Apartment,2,2019-12-01,,,,Snells Beach,Rodney District,Auckland,Wellsford/Warkworth/Helensville
506631,Flat or Apartment,3,2019-12-01,,,,Snells Beach,Rodney District,Auckland,Wellsford/Warkworth/Helensville
506631,House,1,2019-12-01,,,,Snells Beach,Rodney District,Auckland,Wellsford/Warkworth/Helensville
506631,House,2,2019-12-01,,,,Snells Beach,Rodney District,Auckland,Wellsford/Warkworth/Helensville
506631,House,3,2019-12-01,13.0,526.0,524.0,Snells Beach,Rodney District,Auckland,Wellsford/Warkworth/Helensville
506631,House,4,2019-12-01,5.0,567.0,564.0,Snells Beach,Rodney District,Auckland,Wellsford/Warkworth/Helensville
506631,House,5+,2019-12-01,,,,Snells Beach,Rodney District,Auckland,Wellsford/Warkworth/Helensville
506631,Flat or Apartment,1,2020-03-01,,,,Snells Beach,Rodney District,Auckland,Wellsford/Warkworth/Helensville
506631,Flat or Apartment,2,2020-03-01,,,,Snells Beach,Rodney District,Auckland,Wellsford/Warkworth/Helensville
506631,Flat or Apartment,3,2020-03-01,,,,Snells Beach,Rodney District,Auckland,Wellsford/Warkworth/Helensville
506631,House,1,2020-03-01,,,,Snells Beach,Rodney District,Auckland,Wellsford/Warkworth/Helensville
506631,House,2,2020-03-01,,,,Snells Beach,Rodney District,Auckland,Wellsford/Warkworth/Helensville
506631,House,3,2020-03-01,11.0,524.0,520.0,Snells Beach,Rodney District,Auckland,Wellsford/Warkworth/Helensville
506631,House,4,2020-03-01,5.0,543.0,542.0,Snells Beach,Rodney District,Auckland,Wellsford/Warkworth/Helensville
506631,House,5+,2020-03-01,,,,Snells Beach,Rodney District,Auckland,Wellsford/Warkworth/Helensville
506632,Flat or Apartment,1,2019-12-01,,,,Algies Bay-Mahurangi,Rodney District,Auckland,Wellsford/Warkworth/Helensville
506632,Flat or Apartment,2,2019-12-01,,,,Algies Bay-Mahurangi,Rodney District,Auckland,Wellsford/Warkworth/Helensville
506632,House,1,2019-12-01,,,,Algies Bay-Mahurangi,Rodney District,Auckland,Wellsford/Warkworth/Helensville
506632,House,2,2019-12-01,,,,Algies Bay-Mahurangi,Rodney District,Auckland,Wellsford/Warkworth/Helensville
506632,House,3,2019-12-01,,,,Algies Bay-Mahurangi,Rodney District,Auckland,Wellsford/Warkworth/Helensville
506632,House,4,2019-12-01,,,,Algies Bay-Mahurangi,Rodney District,Auckland,Wellsford/Warkworth/Helensville
506632,House,5+,2019-12-01,,,,Algies Bay-Mahurangi,Rodney District,Auckland,Wellsford/Warkworth/Helensville
506632,Flat or Apartment,1,2020-03-01,,,,Algies Bay-Mahurangi,Rodney District,Auckland,Wellsford/Warkworth/Helensville
506632,Flat or Apartment,2,2020-03-01,,,,Algies Bay-Mahurangi,Rodney District,Auckland,Wellsford/Warkworth/Helensville
506632,House,1,2020-03-01,,,,Algies Bay-Mahurangi,Rodney District,Auckland,Wellsford/Warkworth/Helensville
506632,House,2,2020-03-01,,,,Algies Bay-Mahurangi,Rodney District,Auckland,Wellsford/Warkworth/Helensville
506632,House,3,2020-03-01,,,,Algies Bay-Mahurangi,Rodney District,Auckland,Wellsford/Warkworth/Helensville
506632,House,4,2020-03-01,,,,Algies Bay-Mahurangi,Rodney District,Auckland,Wellsford/Warkworth/Helensville
506632,House,5+,2020-03-01,,,,Algies Bay-Mahurangi,Rodney District,Auckland,Wellsford/Warkworth/Helensville
506641,Flat or Apartment,1,2019-12-01,,,,Parakai,Rodney District,Auckland,Wellsford/Warkworth/Helensville
506641,Flat or Apartment,2,2019-12-01,,,,Parakai,Rodney District,Auckland,Wellsford/Warkworth/Helensville
506641,House,1,2019-12-01,,,,Parakai,Rodney District,Auckland,Wellsford/Warkworth/Helensville
506641,House,2,2019-12-01,,,,Parakai,Rodney District,Auckland,Wellsford/Warkworth/Helensville
506641,House,3,2019-12-01,,,,Parakai,Rodney District,Auckland,Wellsford/Warkworth/Helensville
506641,House,4,2019-12-01,,,,Parakai,Rodney District,Auckland,Wellsford/Warkworth/Helensville
506641,House,5+,2019-12-01,,,,Parakai,Rodney District,Auckland,Wellsford/Warkworth/Helensville
506641,Flat or Apartment,1,2020-03-01,,,,Parakai,Rodney District,Auckland,Wellsford/Warkworth/Helensville
506641,Flat or Apartment,2,2020-03-01,,,,Parakai,Rodney District,Auckland,Wellsford/Warkworth/Helensville
506641,House,1,2020-03-01,,,,Parakai,Rodney District,Auckland,Wellsford/Warkworth/Helensville
506641,House,2,2020-03-01,,,,Parakai,Rodney District,Auckland,Wellsford/Warkworth/Helensville
506641,House,3,2020-03-01,,,,Parakai,Rodney District,Auckland,Wellsford/Warkworth/Helensville
506641,House,4,2020-03-01,,,,Parakai,Rodney District,Auckland,Wellsford/Warkworth/Helensville
506641,House,5+,2020-03-01,,,,Parakai,Rodney District,Auckland,Wellsford/Warkworth/Helensville
506642,House,1,2019-12-01,,,,South Head,Rodney District,Auckland,Wellsford/Warkworth/Helensville
506642,House,2,2019-12-01,,,,South Head,Rodney District,Auckland,Wellsford/Warkworth/Helensville
506642,House,3,2019-12-01,,,,South Head,Rodney District,Auckland,Wellsford/Warkworth/Helensville
506642,House,4,2019-12-01,,,,South Head,Rodney District,Auckland,Wellsford/Warkworth/Helensville
506642,House,1,2020-03-01,,,,South Head,Rodney District,Auckland,Wellsford/Warkworth/Helensville
506642,House,2,2020-03-01,,,,South Head,Rodney District,Auckland,Wellsford/Warkworth/Helensville
506642,House,3,2020-03-01,,,,South Head,Rodney District,Auckland,Wellsford/Warkworth/Helensville
506642,House,4,2020-03-01,,,,South Head,Rodney District,Auckland,Wellsford/Warkworth/Helensville
506643,Flat or Apartment,1,2019-12-01,,,,Kaukapakapa,Rodney District,Auckland,Wellsford/Warkworth/Helensville
506643,Flat or Apartment,2,2019-12-01,,,,Kaukapakapa,Rodney District,Auckland,Wellsford/Warkworth/Helensville
506643,Flat or Apartment,3,2019-12-01,,,,Kaukapakapa,Rodney District,Auckland,Wellsford/Warkworth/Helensville
506643,House,1,2019-12-01,,,,Kaukapakapa,Rodney District,Auckland,Wellsford/Warkworth/Helensville
506643,House,2,2019-12-01,,,,Kaukapakapa,Rodney District,Auckland,Wellsford/Warkworth/Helensville
506643,House,3,2019-12-01,,,,Kaukapakapa,Rodney District,Auckland,Wellsford/Warkworth/Helensville
506643,House,4,2019-12-01,,,,Kaukapakapa,Rodney District,Auckland,Wellsford/Warkworth/Helensville
506643,House,5+,2019-12-01,,,,Kaukapakapa,Rodney District,Auckland,Wellsford/Warkworth/Helensville
506643,Flat or Apartment,1,2020-03-01,,,,Kaukapakapa,Rodney District,Auckland,Wellsford/Warkworth/Helensville
506643,Flat or Apartment,2,2020-03-01,,,,Kaukapakapa,Rodney District,Auckland,Wellsford/Warkworth/Helensville
506643,Flat or Apartment,3,2020-03-01,,,,Kaukapakapa,Rodney District,Auckland,Wellsford/Warkworth/Helensville
506643,House,1,2020-03-01,,,,Kaukapakapa,Rodney District,Auckland,Wellsford/Warkworth/Helensville
506643,House,2,2020-03-01,6.0,446.0,445.0,Kaukapakapa,Rodney District,Auckland,Wellsford/Warkworth/Helensville
506643,House,3,2020-03-01,,,,Kaukapakapa,Rodney District,Auckland,Wellsford/Warkworth/Helensville
506643,House,4,2020-03-01,,,,Kaukapakapa,Rodney District,Auckland,Wellsford/Warkworth/Helensville
506643,House,5+,2020-03-01,,,,Kaukapakapa,Rodney District,Auckland,Wellsford/Warkworth/Helensville
506651,Flat or Apartment,1,2019-12-01,,,,Muriwai Beach,Rodney District,Auckland,Western Beaches/Rural
506651,Flat or Apartment,2,2019-12-01,,,,Muriwai Beach,Rodney District,Auckland,Western Beaches/Rural
506651,Flat or Apartment,4,2019-12-01,,,,Muriwai Beach,Rodney District,Auckland,Western Beaches/Rural
506651,House,1,2019-12-01,,,,Muriwai Beach,Rodney District,Auckland,Western Beaches/Rural
506651,House,2,2019-12-01,,,,Muriwai Beach,Rodney District,Auckland,Western Beaches/Rural
506651,House,3,2019-12-01,,,,Muriwai Beach,Rodney District,Auckland,Western Beaches/Rural
506651,House,4,2019-12-01,,,,Muriwai Beach,Rodney District,Auckland,Western Beaches/Rural
506651,House,5+,2019-12-01,,,,Muriwai Beach,Rodney District,Auckland,Western Beaches/Rural
506651,Flat or Apartment,1,2020-03-01,,,,Muriwai Beach,Rodney District,Auckland,Western Beaches/Rural
506651,Flat or Apartment,2,2020-03-01,,,,Muriwai Beach,Rodney District,Auckland,Western Beaches/Rural
506651,Flat or Apartment,4,2020-03-01,,,,Muriwai Beach,Rodney District,Auckland,Western Beaches/Rural
506651,House,1,2020-03-01,,,,Muriwai Beach,Rodney District,Auckland,Western Beaches/Rural
506651,House,2,2020-03-01,,,,Muriwai Beach,Rodney District,Auckland,Western Beaches/Rural
506651,House,3,2020-03-01,,,,Muriwai Beach,Rodney District,Auckland,Western Beaches/Rural
506651,House,4,2020-03-01,,,,Muriwai Beach,Rodney District,Auckland,Western Beaches/Rural
506651,House,5+,2020-03-01,,,,Muriwai Beach,Rodney District,Auckland,Western Beaches/Rural
506652,Flat or Apartment,1,2019-12-01,,,,Rewiti,Rodney District,Auckland,Rewiti/Kumeu/Riverhead
506652,Flat or Apartment,2,2019-12-01,,,,Rewiti,Rodney District,Auckland,Rewiti/Kumeu/Riverhead
506652,House,1,2019-12-01,,,,Rewiti,Rodney District,Auckland,Rewiti/Kumeu/Riverhead
506652,House,2,2019-12-01,,,,Rewiti,Rodney District,Auckland,Rewiti/Kumeu/Riverhead
506652,House,3,2019-12-01,,,,Rewiti,Rodney District,Auckland,Rewiti/Kumeu/Riverhead
506652,House,4,2019-12-01,,,,Rewiti,Rodney District,Auckland,Rewiti/Kumeu/Riverhead
506652,House,5+,2019-12-01,,,,Rewiti,Rodney District,Auckland,Rewiti/Kumeu/Riverhead
506652,Flat or Apartment,1,2020-03-01,,,,Rewiti,Rodney District,Auckland,Rewiti/Kumeu/Riverhead
506652,Flat or Apartment,2,2020-03-01,,,,Rewiti,Rodney District,Auckland,Rewiti/Kumeu/Riverhead
506652,House,1,2020-03-01,,,,Rewiti,Rodney District,Auckland,Rewiti/Kumeu/Riverhead
506652,House,2,2020-03-01,,,,Rewiti,Rodney District,Auckland,Rewiti/Kumeu/Riverhead
506652,House,3,2020-03-01,,,,Rewiti,Rodney District,Auckland,Rewiti/Kumeu/Riverhead
506652,House,4,2020-03-01,,,,Rewiti,Rodney District,Auckland,Rewiti/Kumeu/Riverhead
506652,House,5+,2020-03-01,,,,Rewiti,Rodney District,Auckland,Rewiti/Kumeu/Riverhead
506653,Flat or Apartment,1,2019-12-01,,,,Riverhead,Rodney District,Auckland,Rewiti/Kumeu/Riverhead
506653,Flat or Apartment,2,2019-12-01,,,,Riverhead,Rodney District,Auckland,Rewiti/Kumeu/Riverhead
506653,Flat or Apartment,3,2019-12-01,,,,Riverhead,Rodney District,Auckland,Rewiti/Kumeu/Riverhead
506653,House,1,2019-12-01,,,,Riverhead,Rodney District,Auckland,Rewiti/Kumeu/Riverhead
506653,House,2,2019-12-01,9.0,560.0,555.0,Riverhead,Rodney District,Auckland,Rewiti/Kumeu/Riverhead
506653,House,3,2019-12-01,5.0,612.0,600.0,Riverhead,Rodney District,Auckland,Rewiti/Kumeu/Riverhead
506653,House,4,2019-12-01,,,,Riverhead,Rodney District,Auckland,Rewiti/Kumeu/Riverhead
506653,House,5+,2019-12-01,,,,Riverhead,Rodney District,Auckland,Rewiti/Kumeu/Riverhead
506653,Flat or Apartment,1,2020-03-01,,,,Riverhead,Rodney District,Auckland,Rewiti/Kumeu/Riverhead
506653,Flat or Apartment,2,2020-03-01,,,,Riverhead,Rodney District,Auckland,Rewiti/Kumeu/Riverhead
506653,Flat or Apartment,3,2020-03-01,,,,Riverhead,Rodney District,Auckland,Rewiti/Kumeu/Riverhead
506653,House,1,2020-03-01,,,,Riverhead,Rodney District,Auckland,Rewiti/Kumeu/Riverhead
506653,House,2,2020-03-01,,,,Riverhead,Rodney District,Auckland,Rewiti/Kumeu/Riverhead
506653,House,3,2020-03-01,,,,Riverhead,Rodney District,Auckland,Rewiti/Kumeu/Riverhead
506653,House,4,2020-03-01,,,,Riverhead,Rodney District,Auckland,Rewiti/Kumeu/Riverhead
506653,House,5+,2020-03-01,,,,Riverhead,Rodney District,Auckland,Rewiti/Kumeu/Riverhead
506800,Flat or Apartment,1,2019-12-01,,,,Helensville,Rodney District,Auckland,Wellsford/Warkworth/Helensville
506800,Flat or Apartment,2,2019-12-01,,,,Helensville,Rodney District,Auckland,Wellsford/Warkworth/Helensville
506800,House,1,2019-12-01,,,,Helensville,Rodney District,Auckland,Wellsford/Warkworth/Helensville
506800,House,2,2019-12-01,,,,Helensville,Rodney District,Auckland,Wellsford/Warkworth/Helensville
506800,House,3,2019-12-01,8.0,516.0,514.0,Helensville,Rodney District,Auckland,Wellsford/Warkworth/Helensville
506800,House,4,2019-12-01,,,,Helensville,Rodney District,Auckland,Wellsford/Warkworth/Helensville
506800,House,5+,2019-12-01,,,,Helensville,Rodney District,Auckland,Wellsford/Warkworth/Helensville
506800,Room or Boarding House,1,2019-12-01,,,,Helensville,Rodney District,Auckland,Wellsford/Warkworth/Helensville
506800,Flat or Apartment,1,2020-03-01,,,,Helensville,Rodney District,Auckland,Wellsford/Warkworth/Helensville
506800,Flat or Apartment,2,2020-03-01,,,,Helensville,Rodney District,Auckland,Wellsford/Warkworth/Helensville
506800,House,1,2020-03-01,,,,Helensville,Rodney District,Auckland,Wellsford/Warkworth/Helensville
506800,House,2,2020-03-01,,,,Helensville,Rodney District,Auckland,Wellsford/Warkworth/Helensville
506800,House,3,2020-03-01,,,,Helensville,Rodney District,Auckland,Wellsford/Warkworth/Helensville
506800,House,4,2020-03-01,,,,Helensville,Rodney District,Auckland,Wellsford/Warkworth/Helensville
506800,House,5+,2020-03-01,,,,Helensville,Rodney District,Auckland,Wellsford/Warkworth/Helensville
506800,Room or Boarding House,1,2020-03-01,,,,Helensville,Rodney District,Auckland,Wellsford/Warkworth/Helensville
506901,Flat or Apartment,1,2019-12-01,,,,Awaruku,North Shore City,Auckland,Torbay
506901,Flat or Apartment,2,2019-12-01,,,,Awaruku,North Shore City,Auckland,Torbay
506901,Flat or Apartment,3,2019-12-01,,,,Awaruku,North Shore City,Auckland,Torbay
506901,House,1,2019-12-01,,,,Awaruku,North Shore City,Auckland,Torbay
506901,House,2,2019-12-01,7.0,486.0,474.0,Awaruku,North Shore City,Auckland,Torbay
506901,House,3,2019-12-01,,,,Awaruku,North Shore City,Auckland,Torbay
506901,House,4,2019-12-01,,,,Awaruku,North Shore City,Auckland,Torbay
506901,House,5+,2019-12-01,,,,Awaruku,North Shore City,Auckland,Torbay
506901,Flat or Apartment,1,2020-03-01,,,,Awaruku,North Shore City,Auckland,Torbay
506901,Flat or Apartment,2,2020-03-01,,,,Awaruku,North Shore City,Auckland,Torbay
506901,Flat or Apartment,3,2020-03-01,,,,Awaruku,North Shore City,Auckland,Torbay
506901,House,1,2020-03-01,,,,Awaruku,North Shore City,Auckland,Torbay
506901,House,2,2020-03-01,,,,Awaruku,North Shore City,Auckland,Torbay
506901,House,3,2020-03-01,10.0,634.0,630.0,Awaruku,North Shore City,Auckland,Torbay
506901,House,4,2020-03-01,,,,Awaruku,North Shore City,Auckland,Torbay
506901,House,5+,2020-03-01,,,,Awaruku,North Shore City,Auckland,Torbay
506902,Flat or Apartment,1,2019-12-01,,,,Glamorgan,North Shore City,Auckland,Torbay
506902,Flat or Apartment,2,2019-12-01,,,,Glamorgan,North Shore City,Auckland,Torbay
506902,Flat or Apartment,3,2019-12-01,,,,Glamorgan,North Shore City,Auckland,Torbay
506902,House,1,2019-12-01,,,,Glamorgan,North Shore City,Auckland,Torbay
506902,House,2,2019-12-01,,,,Glamorgan,North Shore City,Auckland,Torbay
506902,House,3,2019-12-01,5.0,580.0,579.0,Glamorgan,North Shore City,Auckland,Torbay
506902,House,4,2019-12-01,5.0,731.0,714.0,Glamorgan,North Shore City,Auckland,Torbay
506902,House,5+,2019-12-01,,,,Glamorgan,North Shore City,Auckland,Torbay
506902,Room or Boarding House,1,2019-12-01,,,,Glamorgan,North Shore City,Auckland,Torbay
506902,Flat or Apartment,1,2020-03-01,,,,Glamorgan,North Shore City,Auckland,Torbay
506902,Flat or Apartment,2,2020-03-01,,,,Glamorgan,North Shore City,Auckland,Torbay
506902,Flat or Apartment,3,2020-03-01,,,,Glamorgan,North Shore City,Auckland,Torbay
506902,House,1,2020-03-01,,,,Glamorgan,North Shore City,Auckland,Torbay
506902,House,2,2020-03-01,,,,Glamorgan,North Shore City,Auckland,Torbay
506902,House,3,2020-03-01,10.0,615.0,614.0,Glamorgan,North Shore City,Auckland,Torbay
506902,House,4,2020-03-01,,,,Glamorgan,North Shore City,Auckland,Torbay
506902,House,5+,2020-03-01,,,,Glamorgan,North Shore City,Auckland,Torbay
506902,Room or Boarding House,1,2020-03-01,,,,Glamorgan,North Shore City,Auckland,Torbay
506903,Flat or Apartment,1,2019-12-01,,,,Torbay,North Shore City,Auckland,Torbay
506903,Flat or Apartment,2,2019-12-01,,,,Torbay,North Shore City,Auckland,Torbay
506903,Flat or Apartment,3,2019-12-01,,,,Torbay,North Shore City,Auckland,Torbay
506903,House,1,2019-12-01,,,,Torbay,North Shore City,Auckland,Torbay
506903,House,2,2019-12-01,,,,Torbay,North Shore City,Auckland,Torbay
506903,House,3,2019-12-01,10.0,623.0,611.0,Torbay,North Shore City,Auckland,Torbay
506903,House,4,2019-12-01,,,,Torbay,North Shore City,Auckland,Torbay
506903,House,5+,2019-12-01,5.0,791.0,785.0,Torbay,North Shore City,Auckland,Torbay
506903,Flat or Apartment,1,2020-03-01,,,,Torbay,North Shore City,Auckland,Torbay
506903,Flat or Apartment,2,2020-03-01,,,,Torbay,North Shore City,Auckland,Torbay
506903,Flat or Apartment,3,2020-03-01,,,,Torbay,North Shore City,Auckland,Torbay
506903,House,1,2020-03-01,,,,Torbay,North Shore City,Auckland,Torbay
506903,House,2,2020-03-01,,,,Torbay,North Shore City,Auckland,Torbay
506903,House,3,2020-03-01,,,,Torbay,North Shore City,Auckland,Torbay
506903,House,4,2020-03-01,,,,Torbay,North Shore City,Auckland,Torbay
