origin,destination,time,distance
Botony Downs,Hillcrest/Northcote,18599.0,27.881
Botony Downs,Hillsborough,13051.0,18.476
Botony Downs,Howick,1934.0,2.739
Botony Downs,Kelston,19300.0,27.311
Botony Downs,Kingsland,14036.0,19.873
Botony Downs,Kohimarama,9635.0,13.646
Botony Downs,Lynfield,15492.0,21.933
Botony Downs,Mangere,11011.0,15.579
Botony Downs,Mangere Bridge/Airport,11685.0,16.532
Botony Downs,Mangere East,9552.0,13.515
Botony Downs,Manukau Central,7423.0,10.492
Botony Downs,Manukau Heights and Manurewa Heights,7425.0,10.5
Botony Downs,Manurewa North,10217.0,14.454
Botony Downs,Maraetai/Clevedon,10729.0,15.2
Botony Downs,Massey/Royal Heights,23238.0,32.873
Botony Downs,Meadowbank,9607.0,13.606
Botony Downs,Mission Bay/Orakei,10490.0,14.851
Botony Downs,Mt Albert/Owairaka,15410.0,21.818
Botony Downs,Mt Eden,12951.0,18.339
Botony Downs,Mt Roskill/Wesley,14085.0,19.936
Botony Downs,Mt Wellington,7673.0,10.868
Botony Downs,Mt Wellington North,6940.0,9.832
Botony Downs,New Lynn,18206.0,25.764
Botony Downs,Newmarket,11461.0,16.232
Botony Downs,Newton/Grafton,13143.0,18.612
Botony Downs,North Harbour/Pine Hill,24277.0,35.918
Botony Downs,Onehunga/Oranga/Te Papapa,10270.0,14.546
Botony Downs,Orewa/Whangaparaoa,,
Botony Downs,Otahuhu,7396.0,10.466
Botony Downs,Otara,5361.0,7.585
Botony Downs,Pakuranga,3983.0,5.643
Botony Downs,Panmure,5758.0,8.156
Botony Downs,Papakura/Drury/Karaka,14796.0,20.945
Botony Downs,Papatoetoe North,7030.0,9.947
Botony Downs,Papatoetoe South,7456.0,10.549
Botony Downs,Papatoetoe West,8515.0,12.042
Botony Downs,Parnell,13240.0,18.746
Botony Downs,Penrose/Mt Wellington South,7262.0,10.287
Botony Downs,Ponsonby/Freemans Bay,14686.0,20.789
Botony Downs,Pt Chevalier,16736.0,23.686
Botony Downs,Pukekohe/Tuakau,,
Botony Downs,Ranui,24155.0,34.174
Botony Downs,Remuera,10584.0,14.989
Botony Downs,Remuera South/Meadowbank South,8671.0,12.28
Botony Downs,Rewiti/Kumeu/Riverhead,,
Botony Downs,Rothesay/Murrays/Mairangi Bays,24456.0,36.172
Botony Downs,Royal Oak/One Tree Hill,11255.0,15.933
Botony Downs,Rural Franklin,,
Botony Downs,St Helliers/Glendowie,9673.0,13.693
Botony Downs,St Johns,8063.0,11.418
Botony Downs,St Lukes/Sandringham,13949.0,19.75
Botony Downs,Sunnynook/Westlake,20976.0,31.244
Botony Downs,Takanini/Ardmore,12581.0,17.79
Botony Downs,Takapuna,20164.0,30.093
Botony Downs,Te Atatu,21077.0,29.82
Botony Downs,Te Atatu Peninsula,22265.0,31.496
Botony Downs,Three Kings,13366.0,18.926
Botony Downs,Titirangi,20771.0,29.405
Botony Downs,Torbay,,
Botony Downs,Waiheke Island,9122.0,26.609
Botony Downs,Wairau Park/Glenfield North,20962.0,31.221
Botony Downs,Waiuku,,
Botony Downs,Waterview/Avondale Heights,16715.0,23.663
Botony Downs,Wattle Downs/Conifer Grove,12013.0,17.005
Botony Downs,Wellsford/Warkworth/Helensville,,
Botony Downs,West Harbour,26438.0,37.405
Botony Downs,Western Beaches/Rural,,
Botony Downs,Western Springs/Morningside,14782.0,20.932
Botony Downs,Westmere/Surrey Crescent,15665.0,22.176
Botony Downs,Weymouth,12397.0,17.538
Browns Bay,Albany,1984.0,2.81
Browns Bay,Avondale,18657.0,27.968
Browns Bay,Balmoral,15920.0,24.099
Browns Bay,Beachhaven/Birkdale,8751.0,12.396
Browns Bay,Blockhouse Bay/New Windsor,19398.0,29.015
Browns Bay,Botony Downs,,
Browns Bay,Browns Bay,0.0,0.0
Browns Bay,Bucklands Beach,,
Browns Bay,Central East,11970.0,18.507
Browns Bay,Central West,12172.0,18.804
Browns Bay,Chatswood/Birkenhead/Northcote Point,9179.0,12.996
Browns Bay,Dannemora,,
Browns Bay,Devonport,11296.0,15.993
Browns Bay,East Coast Bays,5265.0,7.457
Browns Bay,Eden Terrace,13263.0,20.334
Browns Bay,Ellerslie,17740.0,26.662
Browns Bay,Epsom,15419.0,23.374
Browns Bay,Glen Eden,21341.0,30.215
Browns Bay,Glen Innes/Pt England/Wai O Taiki,18782.0,28.162
Browns Bay,Glendene,19961.0,28.259
Browns Bay,Glendhu/Glenfield,6787.0,9.613
Browns Bay,Greenhithe/Unsworth Heights,6085.0,8.615
Browns Bay,Grey Lynn/Arch Hill,13718.0,20.979
Browns Bay,Gulf Harbour,20250.0,28.678
Browns Bay,Half Moon Bay/Farm Cove,,
Browns Bay,Henderson,18136.0,25.679
Browns Bay,Herne Bay/St Marys,13492.0,20.671
Browns Bay,Highland Park,,
Browns Bay,Hillcrest/Northcote,7689.0,10.885
Browns Bay,Hillsborough,18026.0,27.064
Browns Bay,Howick,,
Browns Bay,Kelston,20862.0,31.089
Browns Bay,Kingsland,14547.0,22.155
Browns Bay,Kohimarama,17160.0,25.866
Browns Bay,Lynfield,18823.0,28.205
Browns Bay,Mangere,,
Browns Bay,Mangere Bridge/Airport,,
Browns Bay,Mangere East,,
Browns Bay,Manukau Central,,
Browns Bay,Manukau Heights and Manurewa Heights,,
Browns Bay,Manurewa North,,
Browns Bay,Maraetai/Clevedon,,
Browns Bay,Massey/Royal Heights,14681.0,20.788
Browns Bay,Meadowbank,16490.0,24.92
Browns Bay,Mission Bay/Orakei,15938.0,24.136
Browns Bay,Mt Albert/Owairaka,16548.0,24.981
Browns Bay,Mt Eden,14680.0,22.34
Browns Bay,Mt Roskill/Wesley,17259.0,25.993
Browns Bay,Mt Wellington,,
Browns Bay,Mt Wellington North,,
Browns Bay,New Lynn,19967.0,29.824
Browns Bay,Newmarket,14206.0,21.656
Browns Bay,Newton/Grafton,12968.0,19.912
Browns Bay,North Harbour/Pine Hill,1859.0,2.633
Browns Bay,Onehunga/Oranga/Te Papapa,,
Browns Bay,Orewa/Whangaparaoa,,
Browns Bay,Otahuhu,,
Browns Bay,Otara,,
Browns Bay,Pakuranga,,
Browns Bay,Panmure,,
Browns Bay,Papakura/Drury/Karaka,,
Browns Bay,Papatoetoe North,,
Browns Bay,Papatoetoe South,,
Browns Bay,Papatoetoe West,,
Browns Bay,Parnell,13130.0,20.16
Browns Bay,Penrose/Mt Wellington South,,
Browns Bay,Ponsonby/Freemans Bay,13254.0,20.334
Browns Bay,Pt Chevalier,16295.0,24.64
Browns Bay,Pukekohe/Tuakau,,
Browns Bay,Ranui,17644.0,24.985
Browns Bay,Remuera,15345.0,23.295
Browns Bay,Remuera South/Meadowbank South,17526.0,26.385
Browns Bay,Rewiti/Kumeu/Riverhead,15309.0,21.679
Browns Bay,Rothesay/Murrays/Mairangi Bays,2039.0,2.886
Browns Bay,Royal Oak/One Tree Hill,17223.0,25.927
Browns Bay,Rural Franklin,,
Browns Bay,St Helliers/Glendowie,18657.0,27.973
Browns Bay,St Johns,18033.0,27.106
Browns Bay,St Lukes/Sandringham,15763.0,23.875
Browns Bay,Sunnynook/Westlake,5004.0,7.084
Browns Bay,Takanini/Ardmore,,
Browns Bay,Takapuna,8614.0,12.194
Browns Bay,Te Atatu,17480.0,24.747
Browns Bay,Te Atatu Peninsula,19168.0,27.13
Browns Bay,Three Kings,16452.0,24.85
Browns Bay,Titirangi,,
Browns Bay,Torbay,2233.0,3.162
Browns Bay,Waiheke Island,,
Browns Bay,Wairau Park/Glenfield North,5819.0,8.241
Browns Bay,Waiuku,,
Browns Bay,Waterview/Avondale Heights,17563.0,26.427
Browns Bay,Wattle Downs/Conifer Grove,,
Browns Bay,Wellsford/Warkworth/Helensville,,
Browns Bay,West Harbour,11380.0,16.114
Browns Bay,Western Beaches/Rural,22787.0,32.273
Browns Bay,Western Springs/Morningside,15009.0,22.792
Browns Bay,Westmere/Surrey Crescent,14560.0,22.182
Browns Bay,Weymouth,,
Bucklands Beach,Albany,26682.0,39.32
Bucklands Beach,Avondale,17961.0,25.426
Bucklands Beach,Balmoral,13275.0,18.796
Bucklands Beach,Beachhaven/Birkdale,20499.0,30.57
Bucklands Beach,Blockhouse Bay/New Windsor,17474.0,24.73
Bucklands Beach,Botony Downs,4132.0,5.849
Bucklands Beach,Browns Bay,26013.0,38.373
Bucklands Beach,Bucklands Beach,0.0,0.0
Bucklands Beach,Central East,14054.0,19.887
Bucklands Beach,Central West,14290.0,20.224
Bucklands Beach,Chatswood/Birkenhead/Northcote Point,17996.0,27.026
Bucklands Beach,Dannemora,6135.0,8.678
Bucklands Beach,Devonport,23169.0,34.346
Bucklands Beach,East Coast Bays,21442.0,31.902
Bucklands Beach,Eden Terrace,13679.0,19.367
Bucklands Beach,Ellerslie,8950.0,12.675
Bucklands Beach,Epsom,11847.0,16.779
Bucklands Beach,Glen Eden,21518.0,30.449
Bucklands Beach,Glen Innes/Pt England/Wai O Taiki,8248.0,11.676
Bucklands Beach,Glendene,20863.0,29.522
Bucklands Beach,Glendhu/Glenfield,20789.0,30.982
Bucklands Beach,Greenhithe/Unsworth Heights,23379.0,34.645
Bucklands Beach,Grey Lynn/Arch Hill,14825.0,20.982
Bucklands Beach,Gulf Harbour,,
Bucklands Beach,Half Moon Bay/Farm Cove,2778.0,3.931
Bucklands Beach,Henderson,23189.0,32.811
Bucklands Beach,Herne Bay/St Marys,15696.0,22.217
Bucklands Beach,Highland Park,1970.0,2.791
Bucklands Beach,Hillcrest/Northcote,18921.0,28.335
Bucklands Beach,Hillsborough,13373.0,18.93
Bucklands Beach,Howick,3130.0,4.429
Bucklands Beach,Kelston,19623.0,27.765
Bucklands Beach,Kingsland,14359.0,20.327
Bucklands Beach,Kohimarama,9957.0,14.1
Bucklands Beach,Lynfield,15814.0,22.387
Bucklands Beach,Mangere,13363.0,18.915
Bucklands Beach,Mangere Bridge/Airport,13596.0,19.252
Bucklands Beach,Mangere East,11904.0,16.851
Bucklands Beach,Manukau Central,10714.0,15.15
Bucklands Beach,Manukau Heights and Manurewa Heights,10645.0,15.061
Bucklands Beach,Manurewa North,13443.0,19.02
Bucklands Beach,Maraetai/Clevedon,13007.0,18.427
Bucklands Beach,Massey/Royal Heights,23652.0,33.459
Bucklands Beach,Meadowbank,9930.0,14.06
Bucklands Beach,Mission Bay/Orakei,10813.0,15.305
Bucklands Beach,Mt Albert/Owairaka,15733.0,22.272
Bucklands Beach,Mt Eden,13274.0,18.793
Bucklands Beach,Mt Roskill/Wesley,14408.0,20.39
Bucklands Beach,Mt Wellington,7995.0,11.322
Bucklands Beach,Mt Wellington North,7263.0,10.286
Bucklands Beach,New Lynn,18529.0,26.218
Bucklands Beach,Newmarket,11783.0,16.686
Bucklands Beach,Newton/Grafton,13465.0,19.066
Bucklands Beach,North Harbour/Pine Hill,24600.0,36.372
Bucklands Beach,Onehunga/Oranga/Te Papapa,10593.0,15.0
Bucklands Beach,Orewa/Whangaparaoa,,
Bucklands Beach,Otahuhu,9475.0,13.405
Bucklands Beach,Otara,8588.0,12.151
Bucklands Beach,Pakuranga,4306.0,6.097
Bucklands Beach,Panmure,6081.0,8.61
Bucklands Beach,Papakura/Drury/Karaka,18046.0,25.533
Bucklands Beach,Papatoetoe North,10256.0,14.513
Bucklands Beach,Papatoetoe South,10683.0,15.115
Bucklands Beach,Papatoetoe West,11742.0,16.608
Bucklands Beach,Parnell,13562.0,19.2
Bucklands Beach,Penrose/Mt Wellington South,7585.0,10.741
Bucklands Beach,Ponsonby/Freemans Bay,15008.0,21.243
Bucklands Beach,Pt Chevalier,17059.0,24.14
Bucklands Beach,Pukekohe/Tuakau,,
Bucklands Beach,Ranui,24478.0,34.628
Bucklands Beach,Remuera,10906.0,15.443
Bucklands Beach,Remuera South/Meadowbank South,8994.0,12.734
Bucklands Beach,Rewiti/Kumeu/Riverhead,,
Bucklands Beach,Rothesay/Murrays/Mairangi Bays,24778.0,36.626
Bucklands Beach,Royal Oak/One Tree Hill,11577.0,16.387
Bucklands Beach,Rural Franklin,,
Bucklands Beach,St Helliers/Glendowie,9995.0,14.147
Bucklands Beach,St Johns,8385.0,11.872
Bucklands Beach,St Lukes/Sandringham,14272.0,20.204
Bucklands Beach,Sunnynook/Westlake,21299.0,31.698
Bucklands Beach,Takanini/Ardmore,15808.0,22.356
Bucklands Beach,Takapuna,20487.0,30.547
Bucklands Beach,Te Atatu,21399.0,30.274
Bucklands Beach,Te Atatu Peninsula,22460.0,31.768
Bucklands Beach,Three Kings,13689.0,19.38
Bucklands Beach,Titirangi,21094.0,29.859
Bucklands Beach,Torbay,,
Bucklands Beach,Waiheke Island,6429.0,22.797
Bucklands Beach,Wairau Park/Glenfield North,21285.0,31.675
Bucklands Beach,Waiuku,,
Bucklands Beach,Waterview/Avondale Heights,17001.0,24.065
Bucklands Beach,Wattle Downs/Conifer Grove,15173.0,21.476
Bucklands Beach,Wellsford/Warkworth/Helensville,,
Bucklands Beach,West Harbour,26760.0,37.859
Bucklands Beach,Western Beaches/Rural,,
Bucklands Beach,Western Springs/Morningside,15104.0,21.386
Bucklands Beach,Westmere/Surrey Crescent,15987.0,22.63
Bucklands Beach,Weymouth,15623.0,22.104
Central East,Albany,12665.0,19.485
Central East,Avondale,7024.0,9.933
Central East,Balmoral,4291.0,6.068
Central East,Beachhaven/Birkdale,6481.0,10.735
Central East,Blockhouse Bay/New Windsor,7765.0,10.98
Central East,Botony Downs,13733.0,19.433
Central East,Browns Bay,11974.0,18.507
Central East,Bucklands Beach,14056.0,19.887
Central East,Central East,0.0,0.0
Central East,Central West,745.0,1.051
Central East,Chatswood/Birkenhead/Northcote Point,3979.0,7.191
Central East,Dannemora,14188.0,20.063
Central East,Devonport,9152.0,14.511
Central East,East Coast Bays,7589.0,12.3
Central East,Eden Terrace,1630.0,2.299
Central East,Ellerslie,5807.0,8.207
Central East,Epsom,3486.0,4.919
Central East,Glen Eden,11124.0,15.738
Central East,Glen Innes/Pt England/Wai O Taiki,8096.0,11.451
Central East,Glendene,10469.0,14.811
Central East,Glendhu/Glenfield,6772.0,11.147
Central East,Greenhithe/Unsworth Heights,9362.0,14.81
Central East,Grey Lynn/Arch Hill,2220.0,3.131
Central East,Gulf Harbour,,
Central East,Half Moon Bay/Farm Cove,11445.0,16.192
Central East,Henderson,11701.0,16.54
Central East,Herne Bay/St Marys,2217.0,3.131
Central East,Highland Park,12656.0,17.905
Central East,Hillcrest/Northcote,5056.0,8.715
Central East,Hillsborough,6269.0,8.864
Central East,Howick,14359.0,20.315
Central East,Kelston,9229.0,13.054
Central East,Kingsland,2914.0,4.12
Central East,Kohimarama,6013.0,8.503
Central East,Lynfield,7194.0,10.174
Central East,Mangere,10885.0,15.38
Central East,Mangere Bridge/Airport,9865.0,13.934
Central East,Mangere East,11568.0,16.36
Central East,Manukau Central,14473.0,20.458
Central East,Manukau Heights and Manurewa Heights,16128.0,22.808
Central East,Manurewa North,17524.0,24.784
Central East,Maraetai/Clevedon,22519.0,31.873
Central East,Massey/Royal Heights,11538.0,16.314
Central East,Meadowbank,5292.0,7.484
Central East,Mission Bay/Orakei,4787.0,6.768
Central East,Mt Albert/Owairaka,4946.0,6.989
Central East,Mt Eden,2983.0,4.214
Central East,Mt Roskill/Wesley,5630.0,7.962
Central East,Mt Wellington,7162.0,10.125
Central East,Mt Wellington North,7057.0,9.976
Central East,New Lynn,8334.0,11.789
Central East,Newmarket,2273.0,3.201
Central East,Newton/Grafton,1211.0,1.712
Central East,North Harbour/Pine Hill,10583.0,16.537
Central East,Onehunga/Oranga/Te Papapa,6284.0,8.877
Central East,Orewa/Whangaparaoa,,
Central East,Otahuhu,9789.0,13.833
Central East,Otara,13273.0,18.769
Central East,Pakuranga,10295.0,14.56
Central East,Panmure,8265.0,11.681
Central East,Papakura/Drury/Karaka,22262.0,31.491
Central East,Papatoetoe North,11967.0,16.923
Central East,Papatoetoe South,12843.0,18.163
Central East,Papatoetoe West,13223.0,18.704
Central East,Parnell,1439.0,2.018
Central East,Penrose/Mt Wellington South,8298.0,11.73
Central East,Ponsonby/Freemans Bay,1988.0,2.805
Central East,Pt Chevalier,4825.0,6.82
Central East,Pukekohe/Tuakau,,
Central East,Ranui,12456.0,17.615
Central East,Remuera,3548.0,5.014
Central East,Remuera South/Meadowbank South,5869.0,8.294
Central East,Rewiti/Kumeu/Riverhead,19763.0,27.963
Central East,Rothesay/Murrays/Mairangi Bays,10761.0,16.791
Central East,Royal Oak/One Tree Hill,5268.0,7.441
Central East,Rural Franklin,,
Central East,St Helliers/Glendowie,7506.0,10.605
Central East,St Johns,6835.0,9.67
Central East,St Lukes/Sandringham,4129.0,5.84
Central East,Sunnynook/Westlake,7281.0,11.863
Central East,Takanini/Ardmore,20638.0,29.186
Central East,Takapuna,6470.0,10.712
Central East,Te Atatu,9377.0,13.261
Central East,Te Atatu Peninsula,10437.0,14.755
Central East,Three Kings,4823.0,6.819
Central East,Titirangi,11558.0,16.357
Central East,Torbay,13963.0,21.32
Central East,Waiheke Island,18596.0,40.009
Central East,Wairau Park/Glenfield North,7267.0,11.84
Central East,Waiuku,,
Central East,Waterview/Avondale Heights,6009.0,8.497
Central East,Wattle Downs/Conifer Grove,19257.0,27.24
Central East,Wellsford/Warkworth/Helensville,,
Central East,West Harbour,14746.0,20.847
Central East,Western Beaches/Rural,17957.0,25.409
Central East,Western Springs/Morningside,3464.0,4.898
Central East,Westmere/Surrey Crescent,3294.0,4.653
Central East,Weymouth,18430.0,26.06
Central West,Albany,12863.0,19.782
Central West,Avondale,6489.0,9.183
Central West,Balmoral,3997.0,5.652
Central West,Beachhaven/Birkdale,6680.0,11.032
Central West,Blockhouse Bay/New Windsor,7390.0,10.447
Central West,Botony Downs,13968.0,19.77
Central West,Browns Bay,12172.0,18.804
Central West,Bucklands Beach,14290.0,20.224
Central West,Central East,745.0,1.051
Central West,Central West,0.0,0.0
Central West,Chatswood/Birkenhead/Northcote Point,4177.0,7.488
Central West,Dannemora,14422.0,20.4
Central West,Devonport,9350.0,14.808
Central West,East Coast Bays,7775.0,12.579
Central West,Eden Terrace,1351.0,1.901
Central West,Ellerslie,6041.0,8.544
Central West,Epsom,3720.0,5.256
Central West,Glen Eden,10834.0,15.326
Central West,Glen Innes/Pt England/Wai O Taiki,8324.0,11.774
Central West,Glendene,10094.0,14.278
Central West,Glendhu/Glenfield,6970.0,11.444
Central West,Greenhithe/Unsworth Heights,9560.0,15.107
Central West,Grey Lynn/Arch Hill,1629.0,2.299
Central West,Gulf Harbour,,
Central West,Half Moon Bay/Farm Cove,11680.0,16.529
Central West,Henderson,11110.0,15.708
Central West,Herne Bay/St Marys,1711.0,2.418
Central West,Highland Park,12774.0,18.076
Central West,Hillcrest/Northcote,5103.0,8.797
Central West,Hillsborough,6128.0,8.658
Central West,Howick,14593.0,20.652
Central West,Kelston,8854.0,12.521
Central West,Kingsland,2627.0,3.708
Central West,Kohimarama,6706.0,9.483
Central West,Lynfield,6900.0,9.758
Central West,Mangere,11120.0,15.717
Central West,Mangere Bridge/Airport,10100.0,14.271
Central West,Mangere East,11802.0,16.697
Central West,Manukau Central,14798.0,20.923
Central West,Manukau Heights and Manurewa Heights,16363.0,23.145
Central West,Manurewa North,17758.0,25.121
Central West,Maraetai/Clevedon,22753.0,32.21
Central West,Massey/Royal Heights,10947.0,15.482
Central West,Meadowbank,5869.0,8.296
Central West,Mission Bay/Orakei,5483.0,7.753
Central West,Mt Albert/Owairaka,4625.0,6.534
Central West,Mt Eden,2768.0,3.907
Central West,Mt Roskill/Wesley,5336.0,7.546
Central West,Mt Wellington,7396.0,10.462
Central West,Mt Wellington North,7291.0,10.313
Central West,New Lynn,7959.0,11.256
Central West,Newmarket,2507.0,3.538
Central West,Newton/Grafton,1071.0,1.506
Central West,North Harbour/Pine Hill,10781.0,16.834
Central West,Onehunga/Oranga/Te Papapa,6518.0,9.214
Central West,Orewa/Whangaparaoa,,
Central West,Otahuhu,10023.0,14.17
Central West,Otara,13580.0,19.208
Central West,Pakuranga,10529.0,14.897
Central West,Panmure,8500.0,12.018
Central West,Papakura/Drury/Karaka,22497.0,31.828
Central West,Papatoetoe North,12193.0,17.248
Central West,Papatoetoe South,13077.0,18.5
Central West,Papatoetoe West,13457.0,19.041
Central West,Parnell,2135.0,3.003
Central West,Penrose/Mt Wellington South,8532.0,12.067
Central West,Ponsonby/Freemans Bay,1424.0,2.0
Central West,Pt Chevalier,4234.0,5.988
Central West,Pukekohe/Tuakau,,
Central West,Ranui,11865.0,16.783
Central West,Remuera,4073.0,5.755
Central West,Remuera South/Meadowbank South,6103.0,8.631
Central West,Rewiti/Kumeu/Riverhead,19172.0,27.131
Central West,Rothesay/Murrays/Mairangi Bays,10959.0,17.088
Central West,Royal Oak/One Tree Hill,5503.0,7.778
Central West,Rural Franklin,,
Central West,St Helliers/Glendowie,8202.0,11.59
Central West,St Johns,7412.0,10.482
Central West,St Lukes/Sandringham,3840.0,5.428
Central West,Sunnynook/Westlake,7480.0,12.16
Central West,Takanini/Ardmore,20872.0,29.523
Central West,Takapuna,6668.0,11.009
Central West,Te Atatu,8786.0,12.429
Central West,Te Atatu Peninsula,9846.0,13.923
Central West,Three Kings,4529.0,6.403
Central West,Titirangi,11183.0,15.824
Central West,Torbay,14161.0,21.617
Central West,Waiheke Island,18830.0,40.346
Central West,Wairau Park/Glenfield North,7466.0,12.137
Central West,Waiuku,,
Central West,Waterview/Avondale Heights,5475.0,7.747
Central West,Wattle Downs/Conifer Grove,19491.0,27.577
Central West,Wellsford/Warkworth/Helensville,,
Central West,West Harbour,14147.0,20.014
Central West,Western Beaches/Rural,17366.0,24.577
Central West,Western Springs/Morningside,2921.0,4.112
Central West,Westmere/Surrey Crescent,2663.0,3.755
Central West,Weymouth,18664.0,26.397
Chatswood/Birkenhead/Northcote Point,Albany,8866.0,12.514
Chatswood/Birkenhead/Northcote Point,Avondale,10583.0,16.547
Chatswood/Birkenhead/Northcote Point,Balmoral,7925.0,12.783
Chatswood/Birkenhead/Northcote Point,Beachhaven/Birkdale,2578.0,3.652
Chatswood/Birkenhead/Northcote Point,Blockhouse Bay/New Windsor,11403.0,17.699
Chatswood/Birkenhead/Northcote Point,Botony Downs,17671.0,26.572
Chatswood/Birkenhead/Northcote Point,Browns Bay,9179.0,12.996
Chatswood/Birkenhead/Northcote Point,Bucklands Beach,17994.0,27.026
Chatswood/Birkenhead/Northcote Point,Central East,3975.0,7.191
Chatswood/Birkenhead/Northcote Point,Central West,4177.0,7.488
Chatswood/Birkenhead/Northcote Point,Chatswood/Birkenhead/Northcote Point,0.0,0.0
Chatswood/Birkenhead/Northcote Point,Dannemora,18003.0,27.028
Chatswood/Birkenhead/Northcote Point,Devonport,7497.0,10.608
Chatswood/Birkenhead/Northcote Point,East Coast Bays,5389.0,7.627
Chatswood/Birkenhead/Northcote Point,Eden Terrace,5268.0,9.018
Chatswood/Birkenhead/Northcote Point,Ellerslie,9745.0,15.346
Chatswood/Birkenhead/Northcote Point,Epsom,7424.0,12.058
Chatswood/Birkenhead/Northcote Point,Glen Eden,14763.0,22.457
Chatswood/Birkenhead/Northcote Point,Glen Innes/Pt England/Wai O Taiki,10851.0,16.937
Chatswood/Birkenhead/Northcote Point,Glendene,14107.0,21.53
Chatswood/Birkenhead/Northcote Point,Glendhu/Glenfield,2917.0,4.13
Chatswood/Birkenhead/Northcote Point,Greenhithe/Unsworth Heights,5804.0,8.215
Chatswood/Birkenhead/Northcote Point,Grey Lynn/Arch Hill,5723.0,9.663
Chatswood/Birkenhead/Northcote Point,Gulf Harbour,,
Chatswood/Birkenhead/Northcote Point,Half Moon Bay/Farm Cove,15384.0,23.331
Chatswood/Birkenhead/Northcote Point,Henderson,15204.0,23.072
Chatswood/Birkenhead/Northcote Point,Herne Bay/St Marys,5497.0,9.355
Chatswood/Birkenhead/Northcote Point,Highland Park,16478.0,24.878
Chatswood/Birkenhead/Northcote Point,Hillcrest/Northcote,2091.0,2.96
Chatswood/Birkenhead/Northcote Point,Hillsborough,10031.0,15.748
Chatswood/Birkenhead/Northcote Point,Howick,18297.0,27.454
Chatswood/Birkenhead/Northcote Point,Kelston,12867.0,19.773
Chatswood/Birkenhead/Northcote Point,Kingsland,6552.0,10.839
Chatswood/Birkenhead/Northcote Point,Kohimarama,9169.0,14.555
Chatswood/Birkenhead/Northcote Point,Lynfield,10828.0,16.889
Chatswood/Birkenhead/Northcote Point,Mangere,14823.0,22.519
Chatswood/Birkenhead/Northcote Point,Mangere Bridge/Airport,13803.0,21.073
Chatswood/Birkenhead/Northcote Point,Mangere East,15506.0,23.499
Chatswood/Birkenhead/Northcote Point,Manukau Central,18411.0,27.597
Chatswood/Birkenhead/Northcote Point,Manukau Heights and Manurewa Heights,20067.0,29.947
Chatswood/Birkenhead/Northcote Point,Manurewa North,21462.0,31.923
Chatswood/Birkenhead/Northcote Point,Maraetai/Clevedon,26457.0,39.012
Chatswood/Birkenhead/Northcote Point,Massey/Royal Heights,14401.0,20.388
Chatswood/Birkenhead/Northcote Point,Meadowbank,8495.0,13.604
Chatswood/Birkenhead/Northcote Point,Mission Bay/Orakei,7947.0,12.825
Chatswood/Birkenhead/Northcote Point,Mt Albert/Owairaka,8553.0,13.665
Chatswood/Birkenhead/Northcote Point,Mt Eden,6685.0,11.024
Chatswood/Birkenhead/Northcote Point,Mt Roskill/Wesley,9265.0,14.679
